contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:18-127511,BOAMP:22-148365,NAME:le mans,Cybersecurity,2019-02-20,70.34,48.0,1,1,51.35,0.0181,0.057,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-127938,,SIREN:935367433,Unknown,2018-09-15,75.53,20.0,0,0,75.53,0.028,0.0813,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-128159,,NAME:nantes metropole,IT Services & Consulting,2018-09-15,75.53,48.0,0,0,75.53,0.0305,0.0871,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-128655,BOAMP:23-63763,SIREN:234400034,IT Services & Consulting,2019-01-11,71.65,48.0,0,1,51.97,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-128950,BOAMP:22-150817,SIREN:194909701,Telecom & Networks,2019-01-17,71.45,48.0,0,1,50.36,0.0133,0.0443,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-129941,,NAME:bretagne developpement innovation,IT Services & Consulting,2018-09-20,75.36,24.0,0,0,75.36,0.0413,0.1109,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-129881,,SIREN:200083392,Software & Applications,2018-12-10,72.7,48.0,0,0,72.7,0.0167,0.0534,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-133090,BOAMP:20-155309,SIREN:228500013,IT Services & Consulting,2019-01-09,71.71,24.0,0,1,26.02,0.0443,0.1174,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-134465,,SIREN:284400017,Cybersecurity,2018-01-03,83.9,12.0,0,0,83.9,0.0318,0.09,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-135728,,NAME:sec gal pour l adm min interieur ouest,Unknown,2019-12-13,60.61,34.0,0,0,60.61,0.0252,0.0745,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-125716,,SIREN:575850490,IT Services & Consulting,2019-03-29,69.12,36.0,0,0,69.12,0.0383,0.1044,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-137958,,NAME:le grand t theatre loire atlantique,IT Services & Consulting,2018-10-03,74.93,48.0,1,0,74.93,0.0157,0.0507,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-137945,,NAME:ville d ecouflant,Cloud & Infrastructure,2018-10-03,74.93,3.0,0,0,74.93,0.0214,0.0653,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-139266,,NAME:semitan mandataire de la cun,IT Services & Consulting,2019-03-01,70.04,54.0,0,0,70.04,0.0305,0.087,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-141219,,SIREN:832970024,Software & Applications,2018-10-09,74.74,48.0,1,0,74.74,0.008,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-144441,,NAME:cap atlantique,IT Hardware & Equipment,2018-10-17,74.47,12.0,0,0,74.47,0.0311,0.0884,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-144285,,NAME:agce pour l enst fr a l etranger,IT Services & Consulting,2019-02-12,70.6,48.0,0,0,70.6,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-146310,,SIREN:214401325,Unknown,2018-10-18,74.44,48.0,1,0,74.44,0.0094,0.0332,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-146639,BOAMP:19-119207,SIREN:247200132,Unknown,2019-03-26,69.22,12.0,0,1,8.94,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-146489,BOAMP:22-131126,SIREN:194909701,Telecom & Networks,2018-10-20,74.38,48.0,0,1,47.4,0.0122,0.0413,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-146220,BOAMP:18-93488,NAME:spr pays de la loire,Unknown,2018-10-20,74.38,3.0,0,1,6.5,0.0349,0.0969,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-146989,,SIREN:244400404,Software & Applications,2018-10-22,74.31,48.0,1,0,74.31,0.008,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-148384,,NAME:ccir pays de la loire,IT Services & Consulting,2018-12-26,72.17,48.0,0,0,72.17,0.0305,0.0871,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-149889,,SIREN:191700327,Software & Applications,2018-10-26,74.18,48.0,0,0,74.18,0.0167,0.0534,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-149893,,SIREN:935367433,IT Maintenance & Support,2018-10-26,74.18,12.0,0,0,74.18,0.0299,0.0857,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-150422,,SIREN:234400034,Digital Workplace & Collaboration,2018-10-27,74.15,24.0,0,0,28.71,0.0266,0.0779,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-150889,,SIREN:228500013,Software & Applications,2019-02-25,70.17,48.0,1,0,45.73,0.0153,0.0497,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-151695,,NAME:agce pour l enst fr a l etranger,IT Services & Consulting,2018-10-28,74.11,24.0,0,0,74.11,0.0399,0.1078,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-152399,,SIREN:227200029,Cybersecurity,2019-02-25,70.17,48.0,0,0,70.17,0.0213,0.0652,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-153394,,SIREN:214402158,Telecom & Networks,2018-10-31,74.01,48.0,1,0,74.01,0.0057,0.0219,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-153265,,NAME:semitan,Software & Applications,2019-05-17,67.51,24.0,0,0,67.51,0.0242,0.0723,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-154720,,SIREN:247200348,Unknown,2018-11-05,73.85,48.0,1,0,73.85,0.0094,0.0332,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-154770,,SIREN:227200029,Telecom & Networks,2018-11-05,73.85,48.0,0,0,46.91,0.0069,0.0257,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-154990,,SIREN:225300011,Software & Applications,2018-11-10,73.69,48.0,0,0,73.69,0.0186,0.0583,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-157794,,NAME:communaute communes pays de redon,Software & Applications,2018-11-12,73.62,48.0,1,0,73.62,0.008,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-158821,,NAME:mindef sga dcsid esid bordeaux,Data & AI,2018-11-13,73.59,48.0,1,0,73.59,0.0094,0.0332,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-159087,BOAMP:19-82021,SIREN:194909701,Cloud & Infrastructure,2018-11-14,73.55,11.0,0,1,6.27,0.0192,0.0597,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-159101,,SIREN:264400136,Software & Applications,2018-11-14,73.55,48.0,1,0,73.55,0.008,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-158087,,NAME:sm megalis,Telecom & Networks,2018-11-15,73.52,36.0,0,0,73.52,0.0146,0.0477,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-160377,,SIREN:287200265,Software & Applications,2019-03-29,69.12,48.0,1,0,69.12,0.0088,0.0315,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-163164,,NAME:sisto,Data & AI,2018-11-22,73.29,48.0,1,0,73.29,0.0094,0.0332,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-165012,BOAMP:19-118102,NAME:le mans,Telecom & Networks,2018-11-26,73.16,12.0,0,1,12.06,0.012,0.0407,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-167367,BOAMP:22-165672,SIREN:254901309,Software & Applications,2018-11-30,73.03,48.0,0,1,48.55,0.0097,0.034,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-166821,BOAMP:20-4011,NAME:cnieg,Digital Workplace & Collaboration,2019-03-08,69.81,12.0,0,1,14.72,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-167431,,NAME:cnieg,IT Maintenance & Support,2019-03-08,69.81,24.0,0,0,69.81,0.0287,0.0829,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-168544,,NAME:nantes metropole,Cybersecurity,2019-03-19,69.45,12.0,0,0,11.2,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-169881,,SIREN:535164412,Unknown,2018-12-06,72.83,35.0,0,0,72.83,0.0136,0.0451,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-170789,,NAME:ctre hosp universitaire angers,Telecom & Networks,2019-04-19,68.43,48.0,0,0,68.43,0.0133,0.0443,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-171623,,NAME:le mans,Telecom & Networks,2018-12-10,72.7,48.0,1,0,72.7,0.0057,0.0219,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-173792,BOAMP:22-165672,SIREN:254901309,Software & Applications,2018-12-13,72.6,48.0,1,1,48.13,0.008,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-173960,,NAME:cnieg,IT Services & Consulting,2018-12-15,72.54,24.0,0,0,21.22,0.0413,0.1109,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-174875,BOAMP:23-34854,NAME:nantes metropole,IT Services & Consulting,2018-12-18,72.44,48.0,0,1,50.85,0.0185,0.0581,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-177619,,NAME:ville du mans,IT Services & Consulting,2019-02-27,70.11,9.0,0,0,70.11,0.0337,0.0943,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-175843,,NAME:gie des epl de vendee,IT Services & Consulting,2019-03-20,69.42,12.0,0,0,69.42,0.0511,0.1314,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-177187,,NAME:gie des epl de vendee,IT Services & Consulting,2019-06-12,66.66,12.0,0,0,66.66,0.0511,0.1314,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-177300,,SIREN:214401317,Unknown,2018-12-22,72.31,24.0,0,0,72.31,0.0266,0.0779,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-179065,,NAME:agce pour l enst fr a l etranger,IT Services & Consulting,2019-03-25,69.25,48.0,0,0,69.25,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-180161,,NAME:ctre hosp universitaire angers,Telecom & Networks,2019-03-08,69.81,12.0,0,0,69.81,0.0221,0.0672,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:18-173397,,NAME:syndicat trivalis,Data & AI,2018-12-26,72.17,48.0,1,0,72.17,0.0094,0.0332,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-3707,BOAMP:21-139293,NAME:le mans,Software & Applications,2019-01-09,71.71,36.0,0,1,37.98,0.0126,0.0424,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-1779,,SIREN:234400034,Digital Workplace & Collaboration,2019-05-14,67.61,12.0,0,0,67.61,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-3078,,SIREN:200083392,Unknown,2019-01-10,71.68,22.0,0,0,71.68,0.0295,0.0846,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-2530,,NAME:ctre national d enst a distance,Cybersecurity,2019-01-10,71.68,12.0,0,0,71.68,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-8964,,SIREN:227200029,IT Services & Consulting,2019-01-17,71.45,48.0,1,0,44.51,0.017,0.0542,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-8916,,SIREN:244900015,Software & Applications,2019-01-17,71.45,12.0,0,0,71.45,0.0178,0.0563,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-9782,,NAME:com d agglo reg nazairienne estuaire,IT Services & Consulting,2019-01-18,71.42,12.0,0,0,71.42,0.0325,0.0915,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-7404,,SIREN:130001704,IT Services & Consulting,2020-06-04,54.89,12.0,0,0,54.89,0.0548,0.1387,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-8820,,NAME:agce pour l enst fr a l etranger,IT Services & Consulting,2019-06-25,66.23,24.0,0,0,66.23,0.0486,0.1262,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-10579,,SIREN:532458809,Cybersecurity,2019-01-21,71.32,48.0,0,0,71.32,0.0126,0.0423,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-10428,BOAMP:20-70265,SIREN:228500013,Cybersecurity,2019-05-16,67.54,12.0,0,1,16.16,0.0343,0.0956,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-12872,,NAME:communaute d agglomeration du niortais,Software & Applications,2019-01-24,71.22,48.0,0,0,71.22,0.0106,0.0366,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-13483,,NAME:oniris,Software & Applications,2020-04-02,56.96,8.0,0,0,56.96,0.0369,0.1013,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-16528,,NAME:cdc du pays de saint gilles cx de vie,Unknown,2019-01-31,70.99,36.0,0,0,70.99,0.0146,0.0478,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-15670,,NAME:ctre hosp universitaire angers,IT Services & Consulting,2019-07-30,65.08,48.0,0,0,65.08,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-16942,,NAME:nantes metropole,IT Services & Consulting,2019-04-29,68.1,48.0,0,0,68.1,0.0329,0.0925,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-17531,,SIREN:409104007,Telecom & Networks,2019-05-09,67.77,6.0,0,0,67.77,0.024,0.0717,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-17058,,SIREN:234400034,IT Services & Consulting,2019-05-24,67.28,12.0,0,0,67.28,0.0511,0.1314,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-15197,,NAME:syndicat trivalis,Unknown,2019-02-04,70.86,48.0,1,0,70.86,0.0103,0.0357,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-18202,,SIREN:219300779,Cybersecurity,2019-02-04,70.86,48.0,0,0,70.86,0.0126,0.0423,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-18263,,SIREN:227200029,IT Services & Consulting,2019-07-30,65.08,12.0,0,0,65.08,0.0494,0.1279,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-17307,,SIREN:214401093,Unknown,2019-02-06,70.8,48.0,0,0,70.8,0.0208,0.0639,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:19-21370,,NAME:esat foyers,Cloud & Infrastructure,2019-02-08,70.73,60.0,0,0,70.73,0.0102,0.0356,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
