source_contract_id,candidate_contract_id,src_idweb,cand_idweb,buyer_key,buyer_key_type,src_buyer_name,src_source_date,cand_source_date,src_estimated_end_date,gap_months,src_duration_months,src_cpv,cand_cpv,src_segment,cand_segment,text_similarity,cpv_score,temporal_score,buyer_quality_score,composite_score,source_generic_cpv,candidate_generic_cpv,missing_cpv_flag,duration_imputed_flag,candidate_rank,score_margin,candidate_pair_text_backend
BOAMP:17-58214,BOAMP:20-78012,17-58214,20-78012,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2020-06-18,2021-04-30,37.61,48.0,72250000.0,48761000.0,Cybersecurity,Software & Applications,0.52263,0.0,0.13458,1.0,0.39642,False,False,False,False,19,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:20-98264,17-58214,20-98264,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2020-08-05,2021-04-30,39.19,48.0,72250000.0,72224000.0,Cybersecurity,IT Services & Consulting,0.21552,0.4,0.26599,1.0,0.38572,False,False,False,False,20,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:20-98214,17-58214,20-98214,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2020-08-05,2021-04-30,39.19,48.0,72250000.0,72224000.0,Cybersecurity,IT Services & Consulting,0.21552,0.4,0.26599,1.0,0.38572,False,False,False,False,21,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:22-142509,17-58214,22-142509,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2022-10-24,2021-04-30,65.8,48.0,72250000.0,48000000.0,Cybersecurity,Software & Applications,0.50789,0.0,0.0,1.0,0.36331,False,True,False,False,22,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:20-86796,17-58214,20-86796,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2020-07-07,2021-04-30,38.24,48.0,72250000.0,72316000.0,Cybersecurity,Data & AI,0.22535,0.2,0.1866,1.0,0.32797,False,False,False,False,23,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:20-142134,17-58214,20-142134,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2020-11-20,2021-04-30,42.71,48.0,72250000.0,32351200.0,Cybersecurity,Telecom & Networks,0.13458,0.0,0.55891,1.0,0.31831,False,False,False,False,24,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:22-133794,17-58214,22-133794,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2022-10-08,2021-04-30,65.28,48.0,72250000.0,72224000.0,Cybersecurity,IT Services & Consulting,0.18156,0.4,0.0,1.0,0.31825,False,False,False,False,25,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:21-150402,17-58214,21-150402,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2021-11-14,2021-04-30,54.5,48.0,72250000.0,48326100.0,Cybersecurity,Software & Applications,0.12815,0.0,0.45828,1.0,0.29548,False,False,False,False,26,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:21-122032,17-58214,21-122032,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2022-01-06,2021-04-30,56.24,48.0,72250000.0,72000000.0,Cybersecurity,IT Services & Consulting,0.01081,0.2,0.31318,1.0,0.26318,False,True,False,False,27,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58214,BOAMP:22-21573,17-58214,22-21573,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2017-04-30,2022-02-10,2021-04-30,57.39,48.0,72250000.0,72320000.0,Cybersecurity,GIS & Mapping,0.00891,0.2,0.21737,1.0,0.24322,False,False,False,False,28,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-159373,17-58486,17-159373,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-04-03,2018-04-28,11.17,12.0,72212180.0,72267000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.61769,0.4,0.93079,1.0,0.68759,False,False,False,False,1,0.02073999999999998,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-76556,17-58486,18-76556,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-06-06,2018-04-28,13.27,12.0,72212180.0,72261000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.58583,0.4,0.894,1.0,0.66685,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-120601,17-58486,18-120601,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-08-28,2018-04-28,16.0,12.0,72212180.0,72267000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.62806,0.4,0.66678,1.0,0.63914,False,False,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-121819,17-58486,18-121819,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-08-30,2018-04-28,16.06,12.0,72212180.0,72267000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.62806,0.4,0.6613,1.0,0.63804,False,False,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-94803,17-58486,18-94803,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-07-06,2018-04-28,14.26,12.0,72212180.0,32232000.0,Digital Workplace & Collaboration,Telecom & Networks,0.42208,0.0,0.81187,1.0,0.48965,False,False,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-6884,17-58486,18-6884,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-01-16,2018-04-28,8.64,12.0,72212180.0,72000000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.34779,0.2,0.72,1.0,0.48607,False,True,False,False,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-61541,17-58486,17-61541,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2017-07-21,2018-04-28,2.76,12.0,72212180.0,72267000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.42848,0.4,0.22996,1.0,0.46795,False,False,False,False,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-159101,17-58486,18-159101,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-11-14,2018-04-28,18.56,12.0,72212180.0,48180000.0,Digital Workplace & Collaboration,Software & Applications,0.51005,0.0,0.45324,1.0,0.45487,False,False,False,False,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-35545,17-58486,17-35545,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2017-07-28,2018-04-28,2.99,12.0,72212180.0,48814000.0,Digital Workplace & Collaboration,Software & Applications,0.58184,0.0,0.24912,1.0,0.4442,False,False,False,False,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:18-2518,17-58486,18-2518,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2018-01-09,2018-04-28,8.41,12.0,72212180.0,72311100.0,Digital Workplace & Collaboration,IT Services & Consulting,0.21443,0.2,0.70083,1.0,0.42623,False,False,False,False,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-14986,17-58486,17-14986,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2017-06-02,2018-04-28,1.15,12.0,72212180.0,72600000.0,Digital Workplace & Collaboration,IT Services & Consulting,0.45648,0.2,0.09582,1.0,0.40688,False,False,False,False,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-102482,17-58486,17-102482,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2017-07-18,2018-04-28,2.66,12.0,72212180.0,72267100.0,Digital Workplace & Collaboration,IT Services & Consulting,0.26045,0.4,0.22175,1.0,0.39574,False,False,False,False,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:17-93666,17-58486,17-93666,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2017-07-03,2018-04-28,2.17,12.0,72212180.0,72267100.0,Digital Workplace & Collaboration,IT Services & Consulting,0.26045,0.4,0.18068,1.0,0.38753,False,False,False,False,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:19-165120,17-58486,19-165120,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2019-10-30,2018-04-28,30.06,12.0,72212180.0,32344250.0,Digital Workplace & Collaboration,Telecom & Networks,0.45544,0.0,0.0,1.0,0.34128,False,False,False,False,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:19-103545,17-58486,19-103545,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2019-07-06,2018-04-28,26.25,12.0,72212180.0,32322000.0,Digital Workplace & Collaboration,Telecom & Networks,0.449,0.0,0.0,1.0,0.33858,False,False,False,False,15,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:19-59985,17-58486,19-59985,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2019-04-17,2018-04-28,23.62,12.0,72212180.0,48450000.0,Digital Workplace & Collaboration,Software & Applications,0.43207,0.0,0.03165,1.0,0.3378,False,False,False,False,16,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-58486,BOAMP:20-19986,17-58486,20-19986,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-04-28,2020-02-09,2018-04-28,33.41,12.0,72212180.0,32510000.0,Digital Workplace & Collaboration,Telecom & Networks,0.44315,0.0,0.0,1.0,0.33612,False,False,False,False,17,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61199,BOAMP:20-34709,17-61199,20-34709,SIREN:546650169,SIREN_ENRICHED,Vendée Expansion,2017-05-04,2020-03-08,2018-05-04,34.13,12.0,72500000.0,79952000.0,IT Services & Consulting,IT Hardware & Equipment,0.41154,0.0,0.0,1.0,0.32285,False,False,False,False,1,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-76925,17-61541,21-76925,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-10-14,2021-07-21,50.79,48.0,72267000.0,72267000.0,IT Services & Consulting,IT Services & Consulting,0.85558,1.0,0.76763,1.0,0.89287,False,False,False,False,1,0.20965,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-113953,17-61541,21-113953,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-08-20,2021-07-21,48.98,48.0,72267000.0,72267100.0,IT Services & Consulting,IT Services & Consulting,0.39425,0.8,0.9182,1.0,0.68322,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-117615,17-61541,21-117615,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-09-01,2021-07-21,49.38,48.0,72267000.0,72267100.0,IT Services & Consulting,IT Services & Consulting,0.39425,0.8,0.88535,1.0,0.67665,False,False,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-78563,17-61541,21-78563,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-06-09,2021-07-21,46.62,48.0,72267000.0,72261000.0,IT Services & Consulting,IT Services & Consulting,0.31409,0.6,0.88469,1.0,0.59686,False,False,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:22-87982,17-61541,22-87982,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2022-06-23,2021-07-21,59.07,48.0,72267000.0,72267000.0,IT Services & Consulting,IT Services & Consulting,0.42421,1.0,0.07775,1.0,0.57372,False,False,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-15299,17-61541,21-15299,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-02-04,2021-07-21,42.51,48.0,72267000.0,72212180.0,IT Services & Consulting,Digital Workplace & Collaboration,0.39963,0.4,0.54249,1.0,0.51834,False,False,False,False,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-26465,17-61541,21-26465,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-06-29,2021-07-21,47.27,48.0,72267000.0,72611000.0,IT Services & Consulting,IT Maintenance & Support,0.25166,0.2,0.93944,1.0,0.48959,False,False,False,False,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:23-42778,17-61541,23-42778,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2023-04-01,2021-07-21,68.33,48.0,72267000.0,72212180.0,IT Services & Consulting,Digital Workplace & Collaboration,0.45468,0.4,0.0,1.0,0.43297,False,False,False,False,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:20-118996,17-61541,20-118996,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-01-28,2021-07-21,42.28,48.0,72267000.0,72611000.0,IT Services & Consulting,IT Maintenance & Support,0.24403,0.2,0.52332,1.0,0.40316,False,False,False,False,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:21-45622,17-61541,21-45622,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2021-07-07,2021-07-21,47.54,48.0,72267000.0,48000000.0,IT Services & Consulting,Software & Applications,0.12896,0.0,0.96134,1.0,0.39643,False,True,False,False,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:20-50446,17-61541,20-50446,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2020-11-04,2021-07-21,39.49,48.0,72267000.0,72000000.0,IT Services & Consulting,IT Services & Consulting,0.20395,0.2,0.29063,1.0,0.33978,False,True,False,False,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-61541,BOAMP:20-62727,17-61541,20-62727,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2017-07-21,2020-08-05,2021-07-21,36.5,48.0,72267000.0,72318000.0,IT Services & Consulting,IT Services & Consulting,0.20196,0.2,0.0415,1.0,0.28912,False,False,False,False,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-150422,17-62129,18-150422,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-10-27,2018-11-04,17.77,18.0,72224000.0,72212450.0,IT Services & Consulting,Digital Workplace & Collaboration,0.37761,0.4,0.98106,1.0,0.59681,False,False,False,False,1,0.026039999999999952,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-128655,17-62129,18-128655,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2019-01-11,2018-11-04,20.27,18.0,72224000.0,72420000.0,IT Services & Consulting,IT Services & Consulting,0.50617,0.2,0.81088,1.0,0.57077,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-79401,17-62129,18-79401,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-10-09,2018-11-04,17.18,18.0,72224000.0,72250000.0,IT Services & Consulting,Cybersecurity,0.3364,0.4,0.93178,1.0,0.56965,False,False,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-103319,17-62129,18-103319,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-07-20,2018-11-04,14.52,18.0,72224000.0,72000000.0,IT Services & Consulting,IT Services & Consulting,0.53535,0.2,0.71003,1.0,0.56285,False,True,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-31687,17-62129,18-31687,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-06-28,2018-11-04,13.8,18.0,72224000.0,48900000.0,IT Services & Consulting,Software & Applications,0.57808,0.0,0.6498,1.0,0.52275,False,False,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-30222,17-62129,18-30222,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-07-12,2018-11-04,14.26,18.0,72224000.0,72212900.0,IT Services & Consulting,Digital Workplace & Collaboration,0.32618,0.4,0.68813,1.0,0.51662,False,False,False,False,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-140377,17-62129,17-140377,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2017-12-14,2018-11-04,7.36,18.0,72224000.0,72250000.0,IT Services & Consulting,Cybersecurity,0.52404,0.4,0.11323,1.0,0.48474,False,False,False,False,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-26824,17-62129,18-26824,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-06-25,2018-11-04,13.7,18.0,72224000.0,72212200.0,IT Services & Consulting,Digital Workplace & Collaboration,0.26688,0.4,0.64159,1.0,0.48241,False,False,False,False,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-87166,17-62129,18-87166,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-10-01,2018-11-04,16.92,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.34788,0.0,0.90988,1.0,0.47809,False,True,False,False,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-17058,17-62129,19-17058,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2019-05-24,2018-11-04,24.64,18.0,72224000.0,72220000.0,IT Services & Consulting,IT Services & Consulting,0.22631,0.6,0.44678,1.0,0.47241,False,False,False,False,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-173975,17-62129,17-173975,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-06-06,2018-11-04,13.07,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.46627,0.0,0.58958,1.0,0.46375,False,True,False,False,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-12119,17-62129,18-12119,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-04-27,2018-11-04,11.76,18.0,72224000.0,72312000.0,IT Services & Consulting,IT Services & Consulting,0.40576,0.2,0.48007,1.0,0.46243,False,False,False,False,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:20-12202,17-62129,20-12202,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2020-06-11,2018-11-04,37.25,18.0,72224000.0,72000000.0,IT Services & Consulting,IT Services & Consulting,0.61831,0.2,0.0,1.0,0.45569,False,True,False,False,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-142035,17-62129,17-142035,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2017-12-26,2018-11-04,7.75,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.6193,0.0,0.14608,1.0,0.43932,False,True,False,False,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-184490,17-62129,19-184490,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2020-03-30,2018-11-04,34.86,18.0,72224000.0,72222100.0,IT Services & Consulting,IT Services & Consulting,0.2862,0.6,0.0,1.0,0.4082,False,False,False,False,15,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-105237,17-62129,18-105237,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-07-26,2018-11-04,14.72,18.0,72224000.0,35113440.0,IT Services & Consulting,Cybersecurity,0.23805,0.0,0.72646,1.0,0.39527,False,False,False,False,16,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-1779,17-62129,19-1779,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2019-05-14,2018-11-04,24.31,18.0,72224000.0,72212300.0,IT Services & Consulting,Digital Workplace & Collaboration,0.13463,0.4,0.47416,1.0,0.39338,False,False,False,False,17,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-46804,17-62129,18-46804,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-04-05,2018-11-04,11.04,18.0,72224000.0,66151000.0,IT Services & Consulting,Software & Applications,0.36693,0.0,0.41984,1.0,0.38808,False,False,False,False,18,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-171316,17-62129,17-171316,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-03-22,2018-11-04,10.58,18.0,72224000.0,72250000.0,IT Services & Consulting,Cybersecurity,0.14937,0.4,0.38152,1.0,0.38104,False,False,False,False,19,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-103193,17-62129,17-103193,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-03-19,2018-11-04,10.48,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.34938,0.0,0.3733,1.0,0.3714,False,True,False,False,20,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-32405,17-62129,19-32405,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2019-06-27,2018-11-04,25.76,18.0,72224000.0,35113430.0,IT Services & Consulting,Cybersecurity,0.31561,0.0,0.3537,1.0,0.3533,False,False,False,False,21,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-51459,17-62129,18-51459,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-04-15,2018-11-04,11.37,18.0,72224000.0,32500000.0,IT Services & Consulting,Telecom & Networks,0.26128,0.0,0.44722,1.0,0.34918,False,False,False,False,22,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-265,17-62129,18-265,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-06-27,2018-11-04,13.76,18.0,72224000.0,32354500.0,IT Services & Consulting,Telecom & Networks,0.15991,0.0,0.64707,1.0,0.34658,False,False,False,False,23,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-174098,17-62129,19-174098,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2020-02-20,2018-11-04,33.57,18.0,72224000.0,72000000.0,IT Services & Consulting,IT Services & Consulting,0.35113,0.2,0.0,1.0,0.34347,False,True,False,False,24,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:19-41115,17-62129,19-41115,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2019-06-11,2018-11-04,25.23,18.0,72224000.0,31625100.0,IT Services & Consulting,Unknown,0.26522,0.0,0.3975,1.0,0.34089,False,False,False,False,25,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-140948,17-62129,17-140948,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2017-12-30,2018-11-04,7.88,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.37595,0.0,0.15703,1.0,0.33931,False,True,False,False,26,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-95630,17-62129,18-95630,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-07-09,2018-11-04,14.16,18.0,72224000.0,45112500.0,IT Services & Consulting,Unknown,0.10447,0.0,0.67992,1.0,0.32986,False,False,False,False,27,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-118765,17-62129,17-118765,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2017-12-14,2018-11-04,7.36,18.0,72224000.0,48600000.0,IT Services & Consulting,Software & Applications,0.35933,0.0,0.11323,1.0,0.32356,False,False,False,False,28,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:20-5957,17-62129,20-5957,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2020-01-16,2018-11-04,32.42,18.0,72224000.0,72000000.0,IT Services & Consulting,IT Services & Consulting,0.29531,0.2,0.0,1.0,0.32003,False,True,False,False,29,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:18-71689,17-62129,18-71689,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2018-10-08,2018-11-04,17.15,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,-0.04043,0.0,0.92904,1.0,0.31883,False,True,False,False,30,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:20-32737,17-62129,20-32737,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2020-10-29,2018-11-04,41.85,18.0,72224000.0,72212221.0,IT Services & Consulting,Digital Workplace & Collaboration,0.16262,0.4,0.0,1.0,0.3103,False,False,False,False,31,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:17-62129,BOAMP:17-114118,17-62129,17-114118,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,2017-05-04,2017-12-28,2018-11-04,7.82,18.0,72224000.0,48000000.0,IT Services & Consulting,Software & Applications,0.29761,0.0,0.15155,1.0,0.30531,False,True,False,False,32,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
