contract_id,source,buyer_key,buyer_key_type,buyer_name,SIREN,SIRET,segment,cpv_generic,cpv_div2,source_date,start_date,declared_duration_months,duration_imputed_flag,estimated_end_date,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,text_similarity,cpv_score,temporal_score,composite_score,score_margin,candidate_rank,link_method,event_definition,is_censored
BOAMP:19-142971,BOAMP_CURRENT,SIREN:214400459,SIREN_ENRICHED,MAIRIE DE CORDEMAIS,214400459,,Cybersecurity,False,35.0,2019-09-22,2019-09-22,60.0,False,2024-09-22,0,81.54,81.54,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-145053,BOAMP_CURRENT,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,227200029,,IT Services & Consulting,False,72.0,2019-09-24,2019-09-24,48.0,False,2023-09-24,0,81.47,81.47,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-145845,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,IT Services & Consulting,True,72.0,2019-09-26,2019-09-26,48.0,True,2023-09-26,0,81.41,81.41,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-144868,BOAMP_CURRENT,NAME:conseil general vendee,NAME,Conseil général de la Vendée,,,Cloud & Infrastructure,False,48.0,2020-03-19,2020-03-19,24.0,False,2022-03-19,0,75.66,75.66,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-146419,BOAMP_CURRENT,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,227200029,,Telecom & Networks,False,32.0,2020-02-10,2020-02-10,48.0,False,2024-02-10,0,76.91,76.91,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-147943,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,False,72.0,2019-12-27,2019-12-27,24.0,False,2021-12-27,0,78.38,78.38,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-147530,BOAMP_CURRENT,SIREN:191700327,SIREN_ENRICHED,Université de La Rochelle,191700327,,Software & Applications,False,48.0,2019-10-27,2019-10-27,48.0,False,2023-10-27,0,80.39,80.39,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-150722,BOAMP_CURRENT,SIREN:214400475,SIREN_ENRICHED,Mairie de Coueron,214400475,,Unknown,False,31.0,2019-10-04,2019-10-04,48.0,True,2023-10-04,0,81.14,81.14,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-150176,BOAMP_CURRENT,NAME:chd vendee,NAME,CHD VENDEE,,,IT Services & Consulting,True,72.0,2019-12-27,2019-12-27,48.0,False,2023-12-27,0,78.38,78.38,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-151799,BOAMP_CURRENT,NAME:dir interregionale sces penitentiaires,NAME,DIR INTERREGIONALE SCES PENITENTIAIRES,,,Unknown,True,45.0,2019-10-07,2019-10-07,48.0,True,2023-10-07,0,81.04,81.04,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-151382,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Software & Applications,True,48.0,2019-10-09,2019-10-09,60.0,False,2024-10-09,0,80.98,80.98,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-152453,BOAMP_CURRENT,NAME:chd vendee,NAME,CHD VENDEE,,,Telecom & Networks,False,32.0,2019-10-10,2019-10-10,64.0,False,2025-02-10,0,80.95,80.95,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-152227,BOAMP_CURRENT,SIREN:217500016,SIREN_ENRICHED,Ville du Mans,217500016,,IT Services & Consulting,False,72.0,2020-06-16,2020-06-16,48.0,False,2024-06-16,0,72.73,72.73,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-153997,BOAMP_CURRENT,SIREN:200054336,SIREN_ENRICHED,COMMUNE DE MAUGES SUR LOIRE,200054336,,Software & Applications,True,48.0,2019-10-10,2019-10-10,48.0,True,2023-10-10,0,80.95,80.95,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-154710,BOAMP_CURRENT,SIREN:218501914,SIREN_ENRICHED,VILLE DE LA ROCHE SUR YON,218501914,,IT Services & Consulting,False,72.0,2019-10-11,2019-10-11,24.0,False,2021-10-11,0,80.91,80.91,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-155590,BOAMP_CURRENT,NAME:etablissement public marais poitevi,NAME,ETABLISSEMENT PUBLIC DU MARAIS POITEVI,,,Digital Workplace & Collaboration,False,72.0,2019-12-20,2019-12-20,48.0,False,2023-12-20,0,78.61,78.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-156899,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Cybersecurity,False,35.0,2020-01-22,2020-01-22,48.0,False,2024-01-22,0,77.53,77.53,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-157359,BOAMP_CURRENT,SIREN:214401846,SIREN_ENRICHED,COMMUNE DE SAINT NAZAIRE,214401846,,Telecom & Networks,False,32.0,2019-12-26,2019-12-26,12.0,False,2020-12-26,0,78.42,78.42,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-156761,BOAMP_CURRENT,NAME:ville alencon,NAME,Ville d'Alençon,,,Software & Applications,False,71.0,2020-03-27,2020-03-27,24.0,False,2022-03-27,1,42.74,,42.74,BOAMP:23-145035,0.88613,1.0,0.0,0.71017,0.45463,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:19-159241,BOAMP_CURRENT,SIREN:130013097,SIREN_ENRICHED,ECOLE NATIONALE SUPERIEURE MARITIME,130013097,,Software & Applications,False,48.0,2019-10-20,2019-10-20,12.0,False,2020-10-20,0,80.62,80.62,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-160018,BOAMP_CURRENT,SIREN:198513905,SIREN_ENRICHED,LYCEE POLYVALENT LEONARD DE VINCI,198513905,,Telecom & Networks,False,32.0,2019-10-21,2019-10-21,1.0,False,2019-11-21,1,12.88,,12.88,BOAMP:20-140005,1.0,1.0,0.01018,0.80204,,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:19-160471,BOAMP_CURRENT,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,247200132,,Data & AI,False,72.0,2020-03-16,2020-03-16,48.0,False,2024-03-16,0,75.76,75.76,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-160506,BOAMP_CURRENT,SIREN:200054336,SIREN_ENRICHED,COMMUNE DE MAUGES SUR LOIRE,200054336,,Cybersecurity,False,35.0,2020-01-09,2020-01-09,36.0,False,2023-01-09,0,77.96,77.96,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-161349,BOAMP_CURRENT,NAME:cci metropolitaine bretagne ouest,NAME,CCI METROPOLITAINE BRETAGNE OUEST,,,Software & Applications,False,48.0,2019-10-25,2019-10-25,48.0,True,2023-10-25,0,80.45,80.45,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-163024,BOAMP_CURRENT,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,391722881,,IT Services & Consulting,False,72.0,2020-08-03,2020-08-03,54.0,False,2025-02-03,0,71.16,71.16,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-165120,BOAMP_CURRENT,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,264400136,,Telecom & Networks,False,32.0,2019-10-30,2019-10-30,12.0,False,2020-10-30,0,80.29,80.29,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-164716,BOAMP_CURRENT,NAME:conservatoire littoral,NAME,Conservatoire du littoral,,,Cybersecurity,False,72.0,2020-03-26,2020-03-26,48.0,False,2024-03-26,0,75.43,75.43,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-169855,BOAMP_CURRENT,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,391722881,,IT Services & Consulting,False,72.0,2019-11-12,2019-11-12,36.0,False,2022-11-12,0,79.86,79.86,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-172484,BOAMP_CURRENT,NAME:spr pays loire,NAME,SPR Pays de la Loire,,,IT Services & Consulting,True,72.0,2020-02-10,2020-02-10,18.0,False,2021-08-10,0,76.91,76.91,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-172734,BOAMP_CURRENT,SIREN:217500016,SIREN_ENRICHED,Ville du Mans,217500016,,Data & AI,False,37.0,2020-03-10,2020-03-10,48.0,False,2024-03-10,0,75.95,75.95,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-174809,BOAMP_CURRENT,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,227200029,,IT Services & Consulting,False,72.0,2019-11-20,2019-11-20,48.0,True,2023-11-20,0,79.6,79.6,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-173999,BOAMP_CURRENT,SIREN:599200136,SIREN_ENRICHED,Sembreizh société,599200136,,IT Services & Consulting,False,72.0,2019-11-21,2019-11-21,60.0,False,2024-11-21,0,79.57,79.57,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-173933,BOAMP_CURRENT,SIREN:599200136,SIREN_ENRICHED,Sembreizh société,599200136,,IT Services & Consulting,False,72.0,2019-11-21,2019-11-21,60.0,False,2024-11-21,0,79.57,79.57,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-174098,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,True,72.0,2020-02-20,2020-02-20,24.0,False,2022-02-20,0,76.58,76.58,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-175237,BOAMP_CURRENT,SIREN:217200542,SIREN_ENRICHED,Commune de Champagné,217200542,,Unknown,False,45.0,2019-11-21,2019-11-21,48.0,True,2023-11-21,0,79.57,79.57,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-174412,BOAMP_CURRENT,NAME:semitan,NAME,SEMITAN,,,IT Services & Consulting,False,72.0,2020-06-22,2020-06-22,24.0,False,2022-06-22,0,72.54,72.54,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-177021,BOAMP_CURRENT,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,247200132,,Software & Applications,False,48.0,2020-06-04,2020-06-04,61.0,False,2025-07-04,0,73.13,73.13,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-177026,BOAMP_CURRENT,NAME:arafer,NAME,ARAFER,,,Telecom & Networks,False,32.0,2019-11-27,2019-11-27,48.0,False,2023-11-27,0,79.37,79.37,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-178175,BOAMP_CURRENT,SIREN:214401846,SIREN_ENRICHED,COMMUNE DE SAINT NAZAIRE,214401846,,Software & Applications,False,48.0,2020-03-12,2020-03-12,48.0,False,2024-03-12,0,75.89,75.89,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-177220,BOAMP_CURRENT,NAME:shema,NAME,SHEMA,,,Unknown,True,45.0,2019-11-28,2019-11-28,18.0,False,2021-05-28,0,79.34,79.34,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-172419,BOAMP_CURRENT,NAME:syndicat trivalis,NAME,Syndicat Trivalis,,,Unknown,False,45.0,2019-11-29,2019-11-29,48.0,True,2023-11-29,0,79.3,79.3,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-179524,BOAMP_CURRENT,SIREN:200054336,SIREN_ENRICHED,COMMUNE DE MAUGES SUR LOIRE,200054336,,Telecom & Networks,False,32.0,2020-03-13,2020-03-13,48.0,True,2024-03-13,1,37.02,,37.02,BOAMP:23-49047,0.91976,0.4,0.0853,0.64536,,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:19-180395,BOAMP_CURRENT,NAME:e collectivites vendee,NAME,e-Collectivités Vendée,,,Software & Applications,True,48.0,2020-04-10,2020-04-10,24.0,False,2022-04-10,0,74.93,74.93,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-181049,BOAMP_CURRENT,SIREN:233500016,SIREN_ENRICHED,CCI de région Bretagne,233500016,,Digital Workplace & Collaboration,False,72.0,2020-10-05,2020-10-05,12.0,False,2021-10-05,0,69.09,69.09,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-181393,BOAMP_CURRENT,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,228500013,,IT Services & Consulting,False,72.0,2020-03-11,2020-03-11,48.0,True,2024-03-11,0,75.92,75.92,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-184534,BOAMP_CURRENT,SIREN:214400202,SIREN_ENRICHED,Ville de Bouguenais,214400202,,Telecom & Networks,False,79.0,2019-12-11,2019-12-11,12.0,False,2020-12-11,0,78.91,78.91,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-183493,BOAMP_CURRENT,SIREN:200058899,SIREN_ENRICHED,COMMUNE DE BEAUFORT EN ANJOU,200058899,,Telecom & Networks,False,32.0,2020-03-18,2020-03-18,60.0,False,2025-03-18,0,75.69,75.69,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-184300,BOAMP_CURRENT,NAME:cdc pays saint gilles cx vie,NAME,CDC du Pays de Saint Gilles Cx de Vie,,,Telecom & Networks,False,32.0,2020-02-11,2020-02-11,24.0,False,2022-02-11,0,76.87,76.87,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-184490,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,False,72.0,2020-03-30,2020-03-30,48.0,False,2024-03-30,1,42.12,,42.12,BOAMP:23-73693,0.71749,0.6,0.50964,0.69127,0.26059,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:19-187147,BOAMP_CURRENT,SIREN:214401846,SIREN_ENRICHED,COMMUNE DE SAINT NAZAIRE,214401846,,Software & Applications,False,48.0,2020-03-26,2020-03-26,48.0,False,2024-03-26,0,75.43,75.43,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-187630,BOAMP_CURRENT,NAME:conseil general vendee,NAME,Conseil général de la Vendée,,,Telecom & Networks,False,32.0,2020-04-15,2020-04-15,48.0,True,2024-04-15,0,74.77,74.77,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-185581,BOAMP_CURRENT,SIREN:224900019,SIREN_ENRICHED,Département de Maine-et-Loire,224900019,,Data & AI,False,,2019-12-20,2019-12-20,12.0,False,2020-12-20,0,78.61,78.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-190109,BOAMP_CURRENT,SIREN:200054302,SIREN_ENRICHED,MONTREVAULT-SUR-ÈVRE,200054302,,Cybersecurity,False,35.0,2019-12-20,2019-12-20,48.0,True,2023-12-20,0,78.61,78.61,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-189641,BOAMP_CURRENT,NAME:communaute cnes terres montaigu,NAME,Communauté de Cnes Terres de Montaigu,,,Cybersecurity,False,72.0,2020-08-03,2020-08-03,24.0,False,2022-08-03,0,71.16,71.16,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-190328,BOAMP_CURRENT,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,194909701,,Telecom & Networks,False,32.0,2020-06-04,2020-06-04,48.0,False,2024-06-04,0,73.13,73.13,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-191665,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Cybersecurity,False,72.0,2019-12-26,2019-12-26,72.0,False,2025-12-26,0,78.42,78.42,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:19-176963,BOAMP_CURRENT,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,244900015,,Digital Workplace & Collaboration,False,72.0,2020-01-06,2020-01-06,48.0,False,2024-01-06,1,46.45,,46.45,BOAMP:23-43939,0.58913,0.6,0.871,0.70964,0.267,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:20-892,BOAMP_CURRENT,SIREN:218501096,SIREN_ENRICHED,Commune des Herbiers,218501096,,Data & AI,False,,2020-01-07,2020-01-07,48.0,True,2024-01-07,0,78.02,78.02,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-2441,BOAMP_CURRENT,SIREN:217500016,SIREN_ENRICHED,Ville du Mans,217500016,,Telecom & Networks,False,32.0,2020-06-29,2020-06-29,48.0,False,2024-06-29,0,72.31,72.31,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-4011,BOAMP_CURRENT,NAME:cnieg,NAME,CNIEG,,,IT Services & Consulting,False,72.0,2020-05-29,2020-05-29,24.0,False,2022-05-29,0,73.32,73.32,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-6019,BOAMP_CURRENT,NAME:cte communes region blain,NAME,Cté de Communes de la Région de Blain,,,Software & Applications,True,48.0,2020-01-14,2020-01-14,24.0,False,2022-01-14,0,77.79,77.79,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-5957,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,True,72.0,2020-01-16,2020-01-16,12.0,False,2021-01-16,0,77.73,77.73,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-6008,BOAMP_CURRENT,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,,,Data & AI,False,50.0,2020-06-09,2020-06-09,12.0,False,2021-06-09,0,72.96,72.96,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-6485,BOAMP_CURRENT,NAME:cnieg,NAME,CNIEG,,,Cybersecurity,False,72.0,2020-05-25,2020-05-25,24.0,False,2022-05-25,0,73.46,73.46,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-8882,BOAMP_CURRENT,SIREN:532458809,SIREN_ENRICHED,Ville d'Angers,532458809,,Unknown,False,,2020-01-20,2020-01-20,12.0,False,2021-01-20,1,28.88,,28.88,BOAMP:22-12758,1.0,,0.0,0.70588,0.0553299999999999,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:20-9474,BOAMP_CURRENT,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,935367433,,Cybersecurity,False,35.0,2020-01-21,2020-01-21,36.0,False,2023-01-21,0,77.56,77.56,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-8874,BOAMP_CURRENT,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,110006012,,IT Services & Consulting,False,72.0,2020-10-14,2020-10-14,12.0,False,2021-10-14,0,68.79,68.79,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-8819,BOAMP_CURRENT,SIREN:214401432,SIREN_ENRICHED,COMMUNE DE REZE,214401432,,Unknown,False,18.0,2020-10-15,2020-10-15,12.0,False,2021-10-15,0,68.76,68.76,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-10119,BOAMP_CURRENT,NAME:conseil general vendee,NAME,Conseil général de la Vendée,,,IT Services & Consulting,False,72.0,2020-09-10,2020-09-10,48.0,False,2024-09-10,0,69.91,69.91,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-10180,BOAMP_CURRENT,NAME:chd vendee,NAME,CHD VENDEE,,,Telecom & Networks,False,32.0,2020-06-12,2020-06-12,64.0,False,2025-10-12,0,72.86,72.86,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-11000,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Software & Applications,True,48.0,2020-01-25,2020-01-25,60.0,False,2025-01-25,0,77.43,77.43,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-12202,BOAMP_CURRENT,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,234400034,,IT Services & Consulting,True,72.0,2020-06-11,2020-06-11,12.0,False,2021-06-11,0,72.9,72.9,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-11443,BOAMP_CURRENT,SIREN:214401846,SIREN_ENRICHED,COMMUNE DE SAINT NAZAIRE,214401846,,Cybersecurity,False,79.0,2020-05-29,2020-05-29,12.0,False,2021-05-29,1,2.17,,2.17,BOAMP:20-98331,0.5559,1.0,0.18068,0.64961,0.26162,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:20-12070,BOAMP_CURRENT,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,794304097,,Cybersecurity,False,72.0,2020-01-26,2020-01-26,48.0,False,2024-01-26,0,77.4,77.4,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-13447,BOAMP_CURRENT,NAME:inra angers nantes,NAME,INRA ANGERS NANTES,,,IT Services & Consulting,False,72.0,2020-10-20,2020-10-20,48.0,True,2024-10-20,0,68.59,68.59,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-15000,BOAMP_CURRENT,NAME:cci nantes saint nazaire,NAME,CCI Nantes Saint-Nazaire,,,Digital Workplace & Collaboration,False,72.0,2020-02-01,2020-02-01,48.0,False,2024-02-01,0,77.2,77.2,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-16573,BOAMP_CURRENT,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,247200132,,Unknown,False,45.0,2020-02-03,2020-02-03,48.0,True,2024-02-03,0,77.14,77.14,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-17362,BOAMP_CURRENT,NAME:vendee habitat oph vendee,NAME,Vendée Habitat - OPH de Vendée,,,Cybersecurity,False,72.0,2020-02-04,2020-02-04,48.0,True,2024-02-04,0,77.1,77.1,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
BOAMP:20-16671,BOAMP_CURRENT,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,391722881,,IT Maintenance & Support,False,72.0,2021-01-18,2021-01-18,24.0,False,2023-01-18,1,22.5,,22.5,BOAMP:22-159813,0.58692,0.4,0.87527,0.66356,0.18646,1.0,M0_balanced,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,0
BOAMP:20-17802,BOAMP_CURRENT,NAME:conseil general vendee,NAME,Conseil général de la Vendée,,,IT Services & Consulting,False,72.0,2020-10-29,2020-10-29,48.0,False,2024-10-29,0,68.3,68.3,,,,,,,,,none,M0_balanced; proxy recurrence: identifiable reappearance of a similar procurement need; not a legally verified renewal chain,1
