contract_id,source,buyer_key_original,buyer_key_enriched,enrichment_confidence,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id,text_similarity
BOAMP:22-73696,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,18.0,CAT04,Telecom & Networks,2022-08-16,12.0,0,28.52,,none,,
BOAMP:17-140760,BOAMP,NAME:plate forme achats finances nord est,NAME:plate forme achats finances nord est,NO_MATCH,35.0,CAT03,Cybersecurity,2017-10-08,12.0,0,86.76,49392.0,none,,
BOAMP:17-144102,BOAMP,NAME:nantes,SIREN:130029747,HIGH,35.0,CAT03,Cybersecurity,2018-02-01,48.0,0,82.95,,none,,
BOAMP:18-10415,BOAMP,NAME:nantes,SIREN:130029747,HIGH,35.0,CAT03,Cybersecurity,2018-04-23,30.0,0,80.29,,none,,
BOAMP:24-140762,BOAMP,SIRET:13002974700016,SIREN:130029747,HIGH,35.0,CAT03,Cybersecurity,2024-12-17,5.913272010512483,0,0.46,,none,,
BOAMP:17-148560,BOAMP,NAME:cc du pays de chantonnay,NAME:cc du pays de chantonnay,NO_MATCH,72.0,CAT02,IT Services & Consulting,2017-10-22,48.0,0,86.3,,none,,
BOAMP:17-152746,BOAMP,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NO_MATCH,48.0,CAT01,Software & Applications,2017-12-08,48.0,0,84.76,,none,,
BOAMP:19-66602,BOAMP,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NO_MATCH,48.0,CAT01,Software & Applications,2019-04-26,48.0,0,68.2,,none,,
BOAMP:22-114884,BOAMP,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NO_MATCH,48.0,CAT01,Software & Applications,2022-08-24,48.0,0,28.25,,none,,
BOAMP:17-155889,BOAMP,NAME:institut mines telecom atlantique,SIREN:180092025,HIGH,32.0,CAT04,Telecom & Networks,2018-02-09,6.0,0,82.69,,none,,
BOAMP:18-30024,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2018-03-04,60.0,0,81.93,,none,,
BOAMP:18-546,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2018-04-25,24.0,0,80.22,500000.0,none,,
BOAMP:18-91090,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2018-06-29,48.0,0,78.09,220999.0,none,,
BOAMP:17-161006,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2018-11-21,48.0,0,73.32,210000.0,none,,
BOAMP:19-8916,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2019-01-17,12.0,0,71.45,208999.0,none,,
BOAMP:20-10269,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2021-03-01,96.0,0,46.02,5500000.0,none,,
BOAMP:22-24902,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT05,Cloud & Infrastructure,2022-02-21,7.0,0,34.3,,none,,
BOAMP:22-162609,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2022-12-09,12.0,0,24.74,,none,,
BOAMP:24-3636,BOAMP,NAME:angers loire metropole,SIREN:244900015,HIGH,48.0,CAT01,Software & Applications,2024-01-10,72.0,0,11.7,,none,,
BOAMP:17-161606,BOAMP,NAME:carene,NAME:carene,NO_MATCH,32.0,CAT04,Telecom & Networks,2017-11-23,48.0,0,85.25,84000.0,none,,
BOAMP:18-55179,BOAMP,NAME:carene,NAME:carene,NO_MATCH,32.0,CAT04,Telecom & Networks,2018-04-27,48.0,0,80.16,,none,,
BOAMP:17-165149,BOAMP,NAME:oniris,NAME:oniris,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2017-11-25,12.0,0,85.18,,none,,
BOAMP:22-98112,BOAMP,NAME:oniris,NAME:oniris,NO_MATCH,72.0,CAT02,IT Services & Consulting,2022-07-14,60.0,0,29.6,450000.0,none,,
BOAMP:17-165817,BOAMP,NAME:dreal bretagne,NAME:dreal bretagne,NO_MATCH,48.0,CAT01,Software & Applications,2018-05-18,48.0,0,79.47,,none,,
BOAMP:17-165815,BOAMP,NAME:dreal bretagne,NAME:dreal bretagne,NO_MATCH,48.0,CAT01,Software & Applications,2018-06-05,48.0,0,78.88,,none,,
BOAMP:17-166932,BOAMP,NAME:casier judiciaire national,SIREN:130025158,HIGH,32.0,CAT04,Telecom & Networks,2017-11-27,48.0,0,85.12,,none,,
BOAMP:17-167643,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,32.0,CAT04,Telecom & Networks,2017-11-28,12.0,0,85.09,,none,,
BOAMP:19-81470,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,32.0,CAT04,Telecom & Networks,2019-05-24,12.0,0,67.28,220000.0,none,,
BOAMP:19-54309,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,32.0,CAT04,Telecom & Networks,2020-06-22,48.0,0,54.3,,none,,
BOAMP:17-172862,BOAMP,NAME:alter public,SIREN:528848153,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2017-12-08,72.0,0,84.76,,none,,
BOAMP:17-179962,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,45.0,CAT04,Telecom & Networks,2017-12-21,6.0,0,84.33,,none,,
BOAMP:18-95630,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-07-09,48.0,0,77.76,,none,,
BOAMP:24-124838,BOAMP,SIRET:17440005100010,SIREN:234400034,HIGH,45.0,CAT_UNKNOWN,Unknown,2024-11-02,4.0,0,1.94,,none,,
BOAMP:18-4239,BOAMP,NAME:ca pornic agglo pays de retz,SIREN:200067346,HIGH,35.0,CAT03,Cybersecurity,2018-03-19,12.0,0,81.44,,none,,
BOAMP:18-3854,BOAMP,NAME:la roche sur yon,SIREN:218501914,HIGH,44.0,CAT_UNKNOWN,Unknown,2018-04-05,3.0,0,80.88,290000.0,none,,
BOAMP:18-8280,BOAMP,NAME:la roche sur yon agglomeration,SIREN:248500589,HIGH,48.0,CAT01,Software & Applications,2018-05-02,48.0,0,79.99,300000.0,none,,
BOAMP:18-9170,BOAMP,NAME:communaute communes la chataigneraie,SIREN:248500415,HIGH,48.0,CAT01,Software & Applications,2018-01-24,48.0,0,83.21,221000.0,none,,
BOAMP:18-12557,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2018-01-28,12.0,0,83.08,,none,,
BOAMP:18-62528,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2018-05-06,6.0,0,79.86,130000.0,none,,
BOAMP:22-25855,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2022-02-20,48.0,0,34.33,,none,,
BOAMP:22-7823,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2022-05-03,24.0,1,23.95,400000.0,boamp_jaccard,BOAMP:24-50959,0.556
BOAMP:22-115191,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2023-01-10,24.0,1,16.69,425000.0,boamp_jaccard,BOAMP:24-62964,0.333
BOAMP:24-50959,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2024-05-01,4.92772667542707,1,1.02,400000.0,boamp_jaccard,BOAMP:24-62964,1.0
BOAMP:24-62964,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,32.0,CAT04,Telecom & Networks,2024-06-01,4.92772667542707,0,7.0,400000.0,none,,
BOAMP:18-13131,BOAMP,NAME:cte de communes d erdre et gesvres,NAME:cte de communes d erdre et gesvres,NO_MATCH,48.0,CAT01,Software & Applications,2018-01-29,39.0,0,83.05,,none,,
BOAMP:18-18750,BOAMP,NAME:comsopgn,NAME:comsopgn,NO_MATCH,,CAT04,Telecom & Networks,2018-02-08,12.0,0,82.72,,none,,
BOAMP:18-21470,BOAMP,NAME:ville d evron,NAME:ville d evron,LOW,32.0,CAT04,Telecom & Networks,2018-06-05,48.0,0,78.88,225000.0,none,,
BOAMP:18-22345,BOAMP,NAME:uniha gcs,NAME:uniha gcs,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-02-17,12.0,1,1.97,,boamp_jaccard,BOAMP:18-52389,0.227
BOAMP:18-22305,BOAMP,NAME:uniha gcs,NAME:uniha gcs,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-02-17,12.0,1,1.97,,boamp_jaccard,BOAMP:18-52389,0.389
BOAMP:18-52389,BOAMP,NAME:uniha gcs,NAME:uniha gcs,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-04-18,12.0,0,80.45,,none,,
BOAMP:18-25344,BOAMP,NAME:conseil general de la vendee,NAME:conseil general de la vendee,NO_MATCH,,CAT09,GIS & Mapping,2018-02-21,3.0,0,82.29,,none,,
BOAMP:19-126819,BOAMP,NAME:conseil general de la vendee,NAME:conseil general de la vendee,NO_MATCH,,CAT_UNKNOWN,Unknown,2019-08-19,48.0,0,64.42,,none,,
BOAMP:18-26654,BOAMP,NAME:gip vendee numerique,NAME:gip vendee numerique,LOW,32.0,CAT04,Telecom & Networks,2019-07-01,48.0,0,66.03,,none,,
BOAMP:18-31507,BOAMP,NAME:laval spla,NAME:laval spla,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2018-05-14,11.0,0,79.6,1000000.0,none,,
BOAMP:18-34848,BOAMP,NAME:spic arena loire trelaze,NAME:spic arena loire trelaze,NO_MATCH,79.0,CAT_UNKNOWN,Unknown,2018-03-14,48.0,0,81.6,,none,,
BOAMP:18-35039,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,79.0,CAT_UNKNOWN,Unknown,2018-09-11,12.0,0,75.66,,none,,
BOAMP:18-35804,BOAMP,NAME:ccir pays de la loire,NAME:ccir pays de la loire,NO_MATCH,30.0,CAT06,IT Hardware & Equipment,2018-03-16,48.0,0,81.54,,none,,
BOAMP:18-72093,BOAMP,NAME:ccir pays de la loire,NAME:ccir pays de la loire,NO_MATCH,30.0,CAT06,IT Hardware & Equipment,2018-10-23,48.0,0,74.28,,none,,
BOAMP:18-38747,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,75.0,CAT09,GIS & Mapping,2018-08-30,12.0,0,76.05,25000.0,none,,
BOAMP:24-11800,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,75.0,CAT09,GIS & Mapping,2024-02-02,4.0,0,10.94,2815000.0,none,,
BOAMP:24-22970,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,75.0,CAT09,GIS & Mapping,2024-02-25,4.0,0,10.18,2815000.0,none,,
BOAMP:18-40946,BOAMP,NAME:synd dep d energie et d eqpt de vendee,NAME:synd dep d energie et d eqpt de vendee,NO_MATCH,32.0,CAT04,Telecom & Networks,2018-07-11,48.0,0,77.69,,none,,
BOAMP:18-46804,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,66.0,CAT01,Software & Applications,2018-04-05,12.0,0,80.88,,none,,
BOAMP:18-41182,BOAMP,NAME:cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NO_MATCH,30.0,CAT06,IT Hardware & Equipment,2018-04-08,60.0,0,80.78,,none,,
BOAMP:18-55455,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-04-20,48.0,0,80.39,150000.0,none,,
BOAMP:21-113571,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,72.0,CAT02,IT Services & Consulting,2021-12-02,48.0,0,36.96,165000.0,none,,
BOAMP:22-121588,BOAMP,NAME:sdis49,NAME:sdis49,NO_MATCH,72.0,CAT03,Cybersecurity,2022-09-09,48.0,0,27.73,,none,,
BOAMP:18-57918,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-04-27,24.0,0,80.16,1300000.0,none,,
BOAMP:18-66502,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-05-16,48.0,0,79.53,140000.0,none,,
BOAMP:18-125586,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-09-07,48.0,0,75.79,80000.0,none,,
BOAMP:18-151695,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-10-28,24.0,0,74.11,700000.0,none,,
BOAMP:18-144285,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2019-02-12,48.0,0,70.6,2500000.0,none,,
BOAMP:18-179065,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2019-03-25,48.0,0,69.25,800000.0,none,,
BOAMP:19-8820,BOAMP,NAME:agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NO_MATCH,72.0,CAT02,IT Services & Consulting,2019-06-25,24.0,0,66.23,350000.0,none,,
BOAMP:18-58840,BOAMP,NAME:la cite des congres de nantes,SIREN:381053768,HIGH,30.0,CAT06,IT Hardware & Equipment,2018-04-28,12.0,0,80.12,,none,,
BOAMP:18-62916,BOAMP,NAME:cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NO_MATCH,64.0,CAT07,Digital Workplace & Collaboration,2019-06-05,48.0,0,66.89,520000.0,none,,
BOAMP:18-67939,BOAMP,NAME:le voyage a nantes,SIREN:482414216,HIGH,35.0,CAT03,Cybersecurity,2018-05-20,48.0,0,79.4,100000.0,none,,
BOAMP:18-70110,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,90.0,CAT_UNKNOWN,Unknown,2018-05-25,12.0,0,79.24,,none,,
BOAMP:18-71355,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,72.0,CAT07,Digital Workplace & Collaboration,2018-10-17,60.0,0,74.47,,none,,
BOAMP:18-177619,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,72.0,CAT02,IT Services & Consulting,2019-02-27,9.0,0,70.11,,none,,
BOAMP:19-152227,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,72.0,CAT02,IT Services & Consulting,2020-06-16,48.0,0,54.5,,none,,
BOAMP:22-137172,BOAMP,NAME:ville du mans,NAME:ville du mans,LOW,72.0,CAT02,IT Services & Consulting,2022-10-15,48.0,0,26.54,,none,,
BOAMP:18-74871,BOAMP,NAME:mairie du croisic,NAME:mairie du croisic,NO_MATCH,,CAT_UNKNOWN,Unknown,2018-06-01,12.0,0,79.01,1000000.0,none,,
BOAMP:18-80935,BOAMP,NAME:cmar pays de la loire,NAME:cmar pays de la loire,LOW,45.0,CAT_UNKNOWN,Unknown,2018-06-12,48.0,0,78.65,,none,,
BOAMP:18-79940,BOAMP,NAME:esat foyers,NAME:esat foyers,LOW,48.0,CAT01,Software & Applications,2018-06-13,48.0,0,78.61,,none,,
BOAMP:18-126992,BOAMP,NAME:esat foyers,NAME:esat foyers,LOW,48.0,CAT01,Software & Applications,2018-09-13,48.0,0,75.59,,none,,
BOAMP:19-21370,BOAMP,NAME:esat foyers,NAME:esat foyers,LOW,48.0,CAT05,Cloud & Infrastructure,2019-02-08,60.0,0,70.73,,none,,
BOAMP:18-86992,BOAMP,NAME:ville d arnage,NAME:ville d arnage,MEDIUM,72.0,CAT02,IT Services & Consulting,2018-06-22,48.0,0,78.32,,none,,
BOAMP:18-87467,BOAMP,NAME:sna ouest,NAME:sna ouest,NO_MATCH,32.0,CAT04,Telecom & Networks,2018-08-09,4.0,0,76.74,,none,,
BOAMP:18-91062,BOAMP,NAME:ville d arnage,NAME:ville d arnage,MEDIUM,48.0,CAT01,Software & Applications,2018-06-29,48.0,0,78.09,,none,,
BOAMP:18-89409,BOAMP,NAME:crous de nantes,NAME:crous de nantes,NO_MATCH,48.0,CAT01,Software & Applications,2018-06-29,36.0,0,78.09,,none,,
BOAMP:18-90616,BOAMP,NAME:cerema dtermed,NAME:cerema dtermed,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2018-07-01,48.0,0,78.02,,none,,
BOAMP:18-91798,BOAMP,NAME:communes de grand lieu,NAME:communes de grand lieu,NO_MATCH,,CAT_UNKNOWN,Unknown,2018-07-02,7.0,0,77.99,,none,,
BOAMP:18-91441,BOAMP,NAME:cholet,SIREN:214900995,HIGH,48.0,CAT01,Software & Applications,2019-01-03,48.0,0,71.91,,none,,
BOAMP:21-69582,BOAMP,NAME:cholet,SIREN:214900995,HIGH,48.0,CAT01,Software & Applications,2021-08-05,60.0,0,40.87,,none,,
BOAMP:18-93359,BOAMP,NAME:spr pays de la loire,NAME:spr pays de la loire,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2018-07-06,18.0,1,9.99,,boamp_jaccard,BOAMP:18-93488,1.0
BOAMP:18-146220,BOAMP,NAME:spr pays de la loire,NAME:spr pays de la loire,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2018-10-20,3.0,0,74.38,,none,,
BOAMP:18-93488,BOAMP,NAME:spr pays de la loire,NAME:spr pays de la loire,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2019-05-06,18.0,0,67.87,,none,,
BOAMP:18-96170,BOAMP,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NO_MATCH,45.0,CAT05,Cloud & Infrastructure,2018-07-12,12.0,0,77.66,,none,,
BOAMP:22-99915,BOAMP,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NO_MATCH,45.0,CAT05,Cloud & Infrastructure,2023-01-01,12.0,0,23.98,,none,,
BOAMP:18-98583,BOAMP,NAME:ville des sables d olonne,NAME:ville des sables d olonne,LOW,72.0,CAT02,IT Services & Consulting,2018-07-13,2.0,0,77.63,,none,,
BOAMP:18-98603,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,72.0,CAT03,Cybersecurity,2018-11-12,24.0,0,73.62,,none,,
BOAMP:20-23104,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,72.0,CAT02,IT Services & Consulting,2020-02-15,12.0,0,58.51,,none,,
BOAMP:21-11209,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,72.0,CAT02,IT Services & Consulting,2021-01-25,5.0,0,47.17,138500.0,none,,
BOAMP:22-141252,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2022-10-20,12.0,0,26.38,,none,,
BOAMP:23-89292,BOAMP,NAME:reseau canope,SIREN:180043010,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2023-06-29,24.0,0,18.1,1083000.0,none,,
BOAMP:24-76658,BOAMP,SIRET:18004301001485,SIREN:180043010,HIGH,72.0,CAT02,IT Services & Consulting,2024-07-03,48.0,0,5.95,1800000.0,none,,
BOAMP:18-101437,BOAMP,NAME:la rochelle,SIREN:191700327,HIGH,48.0,CAT01,Software & Applications,2018-07-18,48.0,0,77.46,,none,,
BOAMP:18-149889,BOAMP,NAME:la rochelle,SIREN:191700327,HIGH,48.0,CAT01,Software & Applications,2018-10-26,48.0,0,74.18,,none,,
BOAMP:19-147530,BOAMP,NAME:la rochelle,SIREN:191700327,HIGH,48.0,CAT01,Software & Applications,2019-10-27,48.0,0,62.16,,none,,
BOAMP:18-100479,BOAMP,NAME:loire atlantique developpement gie,SIREN:860800077,HIGH,72.0,CAT02,IT Services & Consulting,2018-07-19,24.0,0,77.43,,none,,
BOAMP:22-90330,BOAMP,NAME:loire atlantique developpement,SIREN:860800077,HIGH,72.0,CAT10,IT Maintenance & Support,2022-06-30,12.0,0,30.06,,none,,
BOAMP:18-101350,BOAMP,NAME:nantes,SIREN:130029747,HIGH,30.0,CAT06,IT Hardware & Equipment,2018-12-21,48.0,0,72.34,,none,,
BOAMP:22-150382,BOAMP,NAME:nantes,SIREN:130029747,HIGH,30.0,CAT06,IT Hardware & Equipment,2023-02-28,48.0,0,22.08,1200000.0,none,,
BOAMP:18-101085,BOAMP,NAME:maine loire habitat office pub habitat,NAME:maine loire habitat office pub habitat,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-12-13,60.0,1,56.6,,boamp_jaccard,BOAMP:23-72834,0.667
BOAMP:23-72834,BOAMP,NAME:maine loire habitat office pub habitat,NAME:maine loire habitat office pub habitat,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-09-01,36.0,0,16.0,,none,,
BOAMP:18-110102,BOAMP,NAME:challans,SIREN:218500478,HIGH,48.0,CAT01,Software & Applications,2018-10-23,12.0,0,74.28,,none,,
BOAMP:18-110801,BOAMP,NAME:cte reg peches maritimes elevages mari,NAME:cte reg peches maritimes elevages mari,NO_MATCH,48.0,CAT01,Software & Applications,2018-08-21,48.0,0,76.35,,none,,
BOAMP:18-114671,BOAMP,NAME:sainte luce sur loire,SIREN:214401721,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-08-23,16.0,0,76.28,,none,,
BOAMP:18-124536,BOAMP,NAME:le pouliguen,SIREN:214401358,HIGH,35.0,CAT03,Cybersecurity,2018-09-06,12.0,0,75.82,,none,,
BOAMP:18-125410,BOAMP,NAME:association songo,SIREN:409104007,HIGH,32.0,CAT04,Telecom & Networks,2018-09-07,48.0,0,75.79,,none,,
BOAMP:19-17531,BOAMP,NAME:association songo,SIREN:409104007,HIGH,32.0,CAT04,Telecom & Networks,2019-05-09,6.0,0,67.77,,none,,
BOAMP:18-126631,BOAMP,NAME:la mayenne,SIREN:225300011,HIGH,42.0,CAT_UNKNOWN,Unknown,2018-09-11,48.0,0,75.66,3000.0,none,,
BOAMP:18-127661,BOAMP,NAME:ccir pays de la loire,NAME:ccir pays de la loire,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-09-13,48.0,0,75.59,,none,,
BOAMP:18-148384,BOAMP,NAME:ccir pays de la loire,NAME:ccir pays de la loire,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-12-26,48.0,0,72.17,,none,,
BOAMP:18-127511,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,35.0,CAT03,Cybersecurity,2019-02-20,48.0,0,70.34,,none,,
BOAMP:19-46630,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,35.0,CAT03,Cybersecurity,2019-03-25,18.0,0,69.25,,none,,
BOAMP:21-118586,BOAMP,NAME:le mans,NAME:le mans,NO_MATCH,35.0,CAT03,Cybersecurity,2021-09-05,12.0,0,39.85,,none,,
BOAMP:18-127938,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-09-15,20.0,0,75.53,,none,,
BOAMP:19-56876,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,45.0,CAT_UNKNOWN,Unknown,2019-04-11,24.0,0,68.69,,none,,
BOAMP:20-148013,BOAMP,NAME:loire atlantique,SIREN:935367433,HIGH,45.0,CAT08,Data & AI,2020-12-05,22.0,0,48.85,,none,,
BOAMP:18-129941,BOAMP,NAME:bretagne developpement innovation,NAME:bretagne developpement innovation,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-09-20,24.0,0,75.36,350000.0,none,,
BOAMP:18-129881,BOAMP,NAME:laval agglomeration,SIREN:200083392,HIGH,48.0,CAT01,Software & Applications,2018-12-10,48.0,0,72.7,,none,,
BOAMP:18-135728,BOAMP,NAME:sec gal pour l adm min interieur ouest,NAME:sec gal pour l adm min interieur ouest,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2019-12-13,34.0,0,60.61,,none,,
BOAMP:19-87023,BOAMP,NAME:sec gal pour l adm min interieur ouest,NAME:sec gal pour l adm min interieur ouest,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2019-12-16,34.0,0,60.51,,none,,
BOAMP:21-12643,BOAMP,NAME:sec gal pour l adm min interieur ouest,NAME:sec gal pour l adm min interieur ouest,NO_MATCH,45.0,CAT04,Telecom & Networks,2021-01-27,6.0,0,47.11,,none,,
BOAMP:18-125716,BOAMP,NAME:mancelle d habitation,SIREN:575850490,HIGH,72.0,CAT02,IT Services & Consulting,2019-03-29,36.0,0,69.12,,none,,
BOAMP:18-137958,BOAMP,NAME:le grand t theatre loire atlantique,NAME:le grand t theatre loire atlantique,NO_MATCH,72.0,CAT02,IT Services & Consulting,2018-10-03,48.0,0,74.93,,none,,
BOAMP:18-137945,BOAMP,NAME:ville d ecouflant,NAME:ville d ecouflant,NO_MATCH,,CAT05,Cloud & Infrastructure,2018-10-03,3.0,0,74.93,,none,,
BOAMP:18-139266,BOAMP,NAME:semitan mandataire de la cun,NAME:semitan mandataire de la cun,NO_MATCH,72.0,CAT02,IT Services & Consulting,2019-03-01,54.0,0,70.04,,none,,
BOAMP:18-141219,BOAMP,NAME:institut regional administration lyon,SIREN:832970024,HIGH,48.0,CAT01,Software & Applications,2018-10-09,48.0,0,74.74,,none,,
BOAMP:18-144441,BOAMP,NAME:cap atlantique,NAME:cap atlantique,NO_MATCH,30.0,CAT06,IT Hardware & Equipment,2018-10-17,12.0,0,74.47,600000.0,none,,
BOAMP:23-68037,BOAMP,NAME:cap atlantique,NAME:cap atlantique,NO_MATCH,30.0,CAT06,IT Hardware & Equipment,2023-07-21,12.0,0,17.38,214000.0,none,,
BOAMP:18-146310,BOAMP,NAME:pornichet,SIREN:214401325,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-10-18,48.0,0,74.44,,none,,
BOAMP:18-146989,BOAMP,NAME:metropole nantes metropole,SIREN:244400404,HIGH,48.0,CAT01,Software & Applications,2018-10-22,48.0,1,41.59,,boamp_jaccard,BOAMP:22-50379,0.333
BOAMP:19-103833,BOAMP,NAME:metropole nantes metropole,SIREN:244400404,HIGH,48.0,CAT01,Software & Applications,2019-07-05,4.0,0,65.9,,none,,
BOAMP:22-50379,BOAMP,NAME:metropole nantes metropole,SIREN:244400404,HIGH,48.0,CAT01,Software & Applications,2022-04-10,60.0,0,32.72,,none,,
BOAMP:18-150889,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,48.0,CAT01,Software & Applications,2019-02-25,48.0,0,70.17,,none,,
BOAMP:18-152399,BOAMP,NAME:la sarthe,SIREN:227200029,HIGH,35.0,CAT03,Cybersecurity,2019-02-25,48.0,0,70.17,400000.0,none,,
BOAMP:18-153265,BOAMP,NAME:semitan,NAME:semitan,NO_MATCH,48.0,CAT01,Software & Applications,2019-05-17,24.0,0,67.51,,none,,
BOAMP:22-115287,BOAMP,NAME:semitan,NAME:semitan,NO_MATCH,48.0,CAT01,Software & Applications,2022-12-21,96.0,0,24.34,,none,,
BOAMP:23-101593,BOAMP,NAME:semitan,NAME:semitan,NO_MATCH,48.0,CAT01,Software & Applications,2023-07-20,25.0,0,17.41,,none,,
BOAMP:23-149641,BOAMP,NAME:semitan,NAME:semitan,NO_MATCH,48.0,CAT01,Software & Applications,2023-10-24,48.0,0,14.26,,none,,
BOAMP:18-154720,BOAMP,NAME:communes pays flechois,SIREN:247200348,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-11-05,48.0,0,73.85,,none,,
