notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_EASY_SRC_00729,easy,source,B0026,Département de Loire-Atlantique 026,NAME:loire atlantique 026,développement d'une application web citoyenne,72200000,IT Services & Consulting,développement application web,2021-03-12,36.0,0,2024-03-11,1,SYN_EASY_SRC_00729,source,none,False
SYN_EASY_TRUE_00729,easy,candidate,B0026,Département de Loire-Atlantique 026,NAME:loire atlantique 026,"prestations de développement, intégration et maintenance web",72200000,IT Services & Consulting,développement application web,2024-03-18,,1,,0,SYN_EASY_SRC_00729,true_recurrence,none,False
SYN_EASY_SRC_00730,easy,source,B0046,Ville de Nantes 046,NAME:nantes 046,solution collaborative et environnement de travail numérique et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2019-07-11,72.0,0,2025-07-10,1,SYN_EASY_SRC_00730,source,none,False
SYN_EASY_TRUE_00730,easy,candidate,B0046,Ville de Nantes 046,NAME:nantes 046,solution collaborative et environnement de travail numérique et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2025-08-07,,1,,0,SYN_EASY_SRC_00730,true_recurrence,none,False
SYN_EASY_SRC_00731,easy,source,B0004,CHU de Nantes,NAME:nantes,développement d'une application web cartographique,72220000,IT Services & Consulting,développement application web,2015-05-28,12.0,0,2016-05-27,1,SYN_EASY_SRC_00731,source,none,True
SYN_EASY_TRUE_00731,easy,candidate,B0004,CHU de Nantes,NAME:nantes,développement d'une application web de gestion,72220000,IT Services & Consulting,développement application web,2016-05-13,,1,,0,SYN_EASY_SRC_00731,true_recurrence,none,True
SYN_EASY_FALSE_00731_00,easy,candidate,B0004,CHU de Nantes,NAME:nantes,prestations informatiques,72413000,Digital Workplace & Collaboration,poste de travail,2016-05-16,,1,,0,SYN_EASY_SRC_00731,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,True
SYN_EASY_SRC_00732,easy,source,B0339,La Roche-sur-Yon Agglomération 339,NAME:roche sur yon agglomeration 339,liaisons télécoms et services de connectivité avec prestations associées,32420000,Telecom & Networks,télécommunications,2015-10-08,72.0,0,2021-10-07,1,SYN_EASY_SRC_00732,source,none,False
SYN_EASY_TRUE_00732,easy,candidate,B0339,La Roche-sur-Yon Agglomération 339,NAME:roche sur yon agglomeration 339,"services de télécommunications fixes et mobiles incluant support, formation et maintenance",32420000,Telecom & Networks,télécommunications,2021-07-26,,1,,0,SYN_EASY_SRC_00732,true_recurrence,none,False
SYN_EASY_FALSE_00732_00,easy,candidate,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,plateforme de valorisation des données territoriales et accompagnement au déploiement,38221000,Data / BI / Cartography,data BI cartographie,2021-11-03,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_EASY_FALSE_00732_01,easy,candidate,B0222,Université de Nantes 222,NAME:nantes 222,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",79131000,AMOA numérique,AMOA numérique,2020-08-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate,False
SYN_EASY_SRC_00733,easy,source,B0285,SDIS 44 285,NAME:sdis 44 285,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",72413000,Digital Workplace & Collaboration,poste de travail,2018-11-24,48.0,0,2022-11-24,1,SYN_EASY_SRC_00733,source,none,False
SYN_EASY_TRUE_00733,easy,candidate,B0285,SDIS 44 285,NAME:sdis 44 285,solution collaborative et environnement de travail numérique pour plusieurs sites,72413000,Digital Workplace & Collaboration,poste de travail,2023-01-03,,1,,0,SYN_EASY_SRC_00733,true_recurrence,none,False
SYN_EASY_SRC_00734,easy,source,B0049,Département de Loire-Atlantique 049,NAME:loire atlantique 049,développement d'une application web cartographique,72224000,IT Services & Consulting,développement application web,2019-12-24,48.0,0,2023-12-24,0,SYN_EASY_SRC_00734,source,none,False
SYN_EASY_FALSE_00734_00,easy,candidate,B0049,Département de Loire-Atlantique 049,NAME:loire atlantique 049,hébergement cloud et infogérance de plateformes numériques,72415000,Cloud & Infrastructure,hébergement cloud,2023-12-10,,1,,0,SYN_EASY_SRC_00734,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_00735,easy,source,B0020,Mairie de Laval,NAME:laval,solution collaborative et environnement de travail numérique pour plusieurs sites,48218000,Digital Workplace & Collaboration,poste de travail,2016-12-21,36.0,0,2019-12-21,1,SYN_EASY_SRC_00735,source,none,False
SYN_EASY_TRUE_00735,easy,candidate,B0020,Mairie de Laval,NAME:laval,solution collaborative et environnement de travail numérique et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2019-12-07,,1,,0,SYN_EASY_SRC_00735,true_recurrence,none,False
SYN_EASY_FALSE_00735_00,easy,candidate,B0020,Mairie de Laval,NAME:laval,prestations informatiques,48218000,Digital Workplace & Collaboration,data BI cartographie,2020-02-01,,1,,0,SYN_EASY_SRC_00735,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00736,easy,source,B0136,SEMITAN 136,NAME:semitan 136,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32420000,Telecom & Networks,équipements réseau,2016-04-16,72.0,0,2022-04-16,0,SYN_EASY_SRC_00736,source,none,False
SYN_EASY_SRC_00737,easy,source,B0114,ONIRIS 114,NAME:oniris 114,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2020-06-06,24.0,0,2022-06-06,1,SYN_EASY_SRC_00737,source,none,False
SYN_EASY_TRUE_00737,easy,candidate,B0114,ONIRIS 114,NAME:oniris 114,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2022-05-19,,1,,0,SYN_EASY_SRC_00737,true_recurrence,none,False
SYN_EASY_SRC_00738,easy,source,B0162,Nantes Métropole 162,NAME:nantes 162,développement d'une application web collaborative et accompagnement au déploiement,72224000,IT Services & Consulting,développement application web,2021-05-21,48.0,0,2025-05-21,0,SYN_EASY_SRC_00738,source,none,False
SYN_EASY_FALSE_00738_00,easy,candidate,B0162,Nantes Métropole 162,NAME:nantes 162,infogérance de l'infrastructure informatique pour les besoins des services,72224000,IT Services & Consulting,infogérance infrastructure,2025-09-13,,1,,0,SYN_EASY_SRC_00738,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_00739,easy,source,B0167,Ville du Mans 167,NAME:mans 167,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,72224000,AMOA numérique,AMOA numérique,2015-05-16,72.0,0,2021-05-15,0,SYN_EASY_SRC_00739,source,none,False
SYN_EASY_FALSE_00739_00,easy,candidate,B0222,Université de Nantes 222,NAME:nantes 222,infogérance de l'infrastructure informatique,72224000,Cloud & Infrastructure,infogérance infrastructure,2021-03-04,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00740,easy,source,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,maintenance du logiciel métier ressources humaines dans le cadre d'un accord-cadre,72267100,Software & Applications,maintenance logiciel métier,2019-07-17,24.0,0,2021-07-16,0,SYN_EASY_SRC_00740,source,none,False
SYN_EASY_SRC_00741,easy,source,B0222,Université de Nantes 222,NAME:nantes 222,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2015-06-02,18.0,0,2016-11-30,1,SYN_EASY_SRC_00741,source,none,False
SYN_EASY_TRUE_00741,easy,candidate,B0222,Université de Nantes 222,NAME:nantes 222,solution collaborative et environnement de travail numérique et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2017-01-27,,1,,0,SYN_EASY_SRC_00741,true_recurrence,cpv_reclassification,False
SYN_EASY_SRC_00742,easy,source,B0099,Angers Loire Métropole 099,NAME:angers loire 099,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,32400000,Telecom & Networks,équipements réseau,2018-06-26,6.0,0,2018-12-25,0,SYN_EASY_SRC_00742,source,none,False
SYN_EASY_FALSE_00742_00,easy,candidate,B0089,Mairie de Laval 089,NAME:laval 089,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32400000,Telecom & Networks,équipements réseau,2019-05-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00743,easy,source,B0016,Commune de Cholet,NAME:cholet,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",48820000,Cloud & Infrastructure,hébergement cloud,2015-08-10,12.0,0,2016-08-09,1,SYN_EASY_SRC_00743,source,none,False
SYN_EASY_TRUE_00743,easy,candidate,B0016,Commune de Cholet,NAME:cholet,hébergement cloud et infogérance de plateformes numériques,48820000,Cloud & Infrastructure,hébergement cloud,2016-12-22,,1,,0,SYN_EASY_SRC_00743,true_recurrence,none,False
SYN_EASY_FALSE_00743_00,easy,candidate,B0016,Commune de Cholet,NAME:cholet,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72212326,Data / BI / Cartography,data BI cartographie,2016-09-24,,1,,0,SYN_EASY_SRC_00743,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_00744,easy,source,B0316,La Roche-sur-Yon Agglomération 316,NAME:roche sur yon agglomeration 316,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,32000000,Telecom & Networks,équipements réseau,2019-09-05,12.0,0,2020-09-04,0,SYN_EASY_SRC_00744,source,none,False
SYN_EASY_SRC_00745,easy,source,B0238,Département de la Vendée 238,NAME:vendee 238,solution collaborative et environnement de travail numérique pour plusieurs sites,72413000,Digital Workplace & Collaboration,poste de travail,2021-02-09,48.0,0,2025-02-09,1,SYN_EASY_SRC_00745,source,none,False
SYN_EASY_TRUE_00745,easy,candidate,B0238,Département de la Vendée 238,NAME:vendee 238,"fourniture de services de messagerie et travail partagé incluant support, formation et maintenance",72413000,Digital Workplace & Collaboration,poste de travail,2025-02-22,,1,,0,SYN_EASY_SRC_00745,true_recurrence,none,False
SYN_EASY_SRC_00746,easy,source,B0259,Ville du Mans 259,NAME:mans 259,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",72212326,Data / BI / Cartography,data BI cartographie,2020-12-24,36.0,0,2023-12-24,1,SYN_EASY_SRC_00746,source,none,False
SYN_EASY_TRUE_00746,easy,candidate,B0259,Ville du Mans 259,NAME:mans 259,"prestations data, BI et cartographie décisionnelle",72212326,Data / BI / Cartography,data BI cartographie,2023-12-05,,1,,0,SYN_EASY_SRC_00746,true_recurrence,none,False
SYN_EASY_SRC_00747,easy,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,développement d'une application web documentaire,72200000,IT Services & Consulting,développement application web,2016-09-26,24.0,0,2018-09-26,0,SYN_EASY_SRC_00747,source,none,False
SYN_EASY_SRC_00748,easy,source,B0347,Région Pays de la Loire 347,NAME:pays loire 347,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,79131000,AMOA numérique,AMOA numérique,2015-03-29,6.0,0,2015-09-27,1,SYN_EASY_SRC_00748,source,none,False
SYN_EASY_TRUE_00748,easy,candidate,B0347,Région Pays de la Loire 347,NAME:pays loire 347,assistance à maîtrise d'ouvrage numérique pour les besoins des services,79131000,AMOA numérique,AMOA numérique,2015-07-27,,1,,0,SYN_EASY_SRC_00748,true_recurrence,none,False
SYN_EASY_SRC_00749,easy,source,B0001,Nantes Métropole,NAME:nantes,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,72700000,Cloud & Infrastructure,hébergement cloud,2017-10-12,48.0,0,2021-10-12,1,SYN_EASY_SRC_00749,source,none,True
SYN_EASY_TRUE_00749,easy,candidate,B0001,Nantes Métropole,NAME:nantes,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72700000,Cloud & Infrastructure,hébergement cloud,2021-07-16,,1,,0,SYN_EASY_SRC_00749,true_recurrence,none,True
SYN_EASY_FALSE_00749_00,easy,candidate,B0001,Nantes Métropole,NAME:nantes,développement d'une application web cartographique avec prestations associées,72317000,Cloud & Infrastructure,développement application web,2023-02-14,,1,,0,SYN_EASY_SRC_00749,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need,True
SYN_EASY_FALSE_00749_01,easy,candidate,B0001,Nantes Métropole,NAME:nantes,assistance à maîtrise d'ouvrage numérique avec prestations associées,72700000,Cloud & Infrastructure,AMOA numérique,2018-05-11,,1,,0,SYN_EASY_SRC_00749,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00750,easy,source,B0068,ONIRIS 068,NAME:oniris 068,services de télécommunications fixes et mobiles,32000000,Telecom & Networks,télécommunications,2017-04-06,24.0,0,2019-04-06,1,SYN_EASY_SRC_00750,source,none,False
SYN_EASY_TRUE_00750,easy,candidate,B0068,ONIRIS 068,NAME:oniris 068,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2019-04-14,,1,,0,SYN_EASY_SRC_00750,true_recurrence,none,False
SYN_EASY_SRC_00751,easy,source,B0000,Ville de Nantes,NAME:nantes,maintenance du logiciel métier gestion des usagers,48000000,Software & Applications,maintenance logiciel métier,2015-05-17,48.0,0,2019-05-17,0,SYN_EASY_SRC_00751,source,none,True
SYN_EASY_FALSE_00751_00,easy,candidate,B0000,Ville de Nantes,NAME:nantes,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",48000000,Data / BI / Cartography,data BI cartographie,2019-06-22,,1,,0,SYN_EASY_SRC_00751,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00752,easy,source,B0024,Nantes Métropole 024,NAME:nantes 024,"prestations data, BI et cartographie décisionnelle avec prestations associées",38221000,Data / BI / Cartography,data BI cartographie,2017-03-29,48.0,0,2021-03-29,1,SYN_EASY_SRC_00752,source,none,False
SYN_EASY_TRUE_00752,easy,candidate,B0024,Nantes Métropole 024,NAME:nantes 024,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",38221000,Data / BI / Cartography,data BI cartographie,2021-03-19,,1,,0,SYN_EASY_SRC_00752,true_recurrence,none,False
SYN_EASY_SRC_00753,easy,source,B0261,Département de la Vendée 261,NAME:vendee 261,maintenance du logiciel métier finances pour plusieurs sites,48000000,Software & Applications,maintenance logiciel métier,2016-07-13,12.0,0,2017-07-13,0,SYN_EASY_SRC_00753,source,none,False
SYN_EASY_FALSE_00753_00,easy,candidate,B0271,Vendée Eau 271,NAME:vendee eau 271,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",48000000,Software & Applications,AMOA numérique,2017-04-22,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00754,easy,source,B0090,SEMITAN 090,NAME:semitan 090,"maintenance du logiciel métier bibliothèque incluant support, formation et maintenance",48311100,Software & Applications,maintenance logiciel métier,2015-11-23,60.0,0,2020-11-22,0,SYN_EASY_SRC_00754,source,none,False
SYN_EASY_FALSE_00754_00,easy,candidate,B0336,CH du Mans 336 DSI,NAME:mans 336,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72415000,Cloud & Infrastructure,hébergement cloud,2020-11-25,,1,,0,,false_candidate_other_buyer,buyer_abbreviation|different_buyer_similar_object|false_candidate|legal_form_variation|near_expected_end_wrong_need,False
SYN_EASY_SRC_00755,easy,source,B0265,Communauté de communes du Pays d'Ancenis 265,NAME:communes pays d ancenis 265,infogérance de l'infrastructure informatique et accompagnement au déploiement,72415000,Cloud & Infrastructure,infogérance infrastructure,2019-07-11,24.0,0,2021-07-10,1,SYN_EASY_SRC_00755,source,none,False
SYN_EASY_TRUE_00755,easy,candidate,B0265,Communauté de communes du Pays d'Ancenis 265,NAME:communes pays d ancenis 265,infogérance de l'infrastructure informatique,72415000,Cloud & Infrastructure,infogérance infrastructure,2021-09-09,,1,,0,SYN_EASY_SRC_00755,true_recurrence,none,False
SYN_EASY_SRC_00756,easy,source,B0264,Ville de Saint-Nazaire 264,NAME:saint nazaire 264,infogérance de l'infrastructure informatique et accompagnement au déploiement,48820000,Cloud & Infrastructure,infogérance infrastructure,2015-04-12,48.0,0,2019-04-12,1,SYN_EASY_SRC_00756,source,none,False
SYN_EASY_TRUE_00756,easy,candidate,B0264,Ville de Saint-Nazaire 264,NAME:saint nazaire 264,infogérance de l'infrastructure informatique,48820000,Cloud & Infrastructure,infogérance infrastructure,2019-01-31,,1,,0,SYN_EASY_SRC_00756,true_recurrence,none,False
SYN_EASY_SRC_00757,easy,source,B0100,Département de la Vendée 100,NAME:vendee 100,maintenance du logiciel métier bibliothèque et accompagnement au déploiement,48611000,Software & Applications,maintenance logiciel métier,2018-11-14,24.0,0,2020-11-13,1,SYN_EASY_SRC_00757,source,none,False
SYN_EASY_TRUE_00757,easy,candidate,B0100,Département de la Vendée 100,NAME:vendee 100,maintenance du logiciel métier gestion des usagers,48611000,Software & Applications,maintenance logiciel métier,2020-11-04,,1,,0,SYN_EASY_SRC_00757,true_recurrence,none,False
SYN_EASY_SRC_00758,easy,source,B0001,Nantes Métropole,NAME:nantes,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2015-12-15,24.0,0,2017-12-14,0,SYN_EASY_SRC_00758,source,none,True
SYN_EASY_FALSE_00758_00,easy,candidate,B0184,Ville de Nantes 184,NAME:nantes 184,assistance à maîtrise d'ouvrage numérique avec prestations associées,72700000,Cloud & Infrastructure,AMOA numérique,2020-05-13,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00759,easy,source,B0320,SEMITAN 320,NAME:semitan 320,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",72300000,Data / BI / Cartography,data BI cartographie,2017-08-11,,1,2021-08-11,1,SYN_EASY_SRC_00759,source,missing_duration,False
SYN_EASY_TRUE_00759,easy,candidate,B0320,SEMITAN 320,NAME:semitan 320,"prestations data, BI et cartographie décisionnelle",,Data / BI / Cartography,data BI cartographie,2022-09-09,,1,,0,SYN_EASY_SRC_00759,true_recurrence,missing_cpv|timing_outlier,False
SYN_EASY_SRC_00760,easy,source,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,exploitation et supervision des serveurs et réseaux et accompagnement au déploiement,72317000,Cloud & Infrastructure,infogérance infrastructure,2017-01-28,,1,2021-01-28,1,SYN_EASY_SRC_00760,source,missing_duration,False
SYN_EASY_TRUE_00760,easy,candidate,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,prestations informatiques,72317000,Cloud & Infrastructure,infogérance infrastructure,2020-12-20,,1,,0,SYN_EASY_SRC_00760,true_recurrence,object_shortening,False
SYN_EASY_SRC_00761,easy,source,B0001,Nantes Métropole,NAME:nantes,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,71356300,AMOA numérique,AMOA numérique,2017-11-26,48.0,0,2021-11-26,0,SYN_EASY_SRC_00761,source,none,True
SYN_EASY_SRC_00762,easy,source,B0005,Université d'Angers,NAME:d angers,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,48820000,Cloud & Infrastructure,infogérance infrastructure,2018-02-28,12.0,0,2019-02-28,1,SYN_EASY_SRC_00762,source,none,True
SYN_EASY_TRUE_00762,easy,candidate,B0005,Université d'Angers,NAME:d angers,infogérance de l'infrastructure informatique avec prestations associées,48820000,Cloud & Infrastructure,infogérance infrastructure,2019-04-18,,1,,0,SYN_EASY_SRC_00762,true_recurrence,none,True
SYN_EASY_FALSE_00762_00,easy,candidate,B0005,Université d'Angers,NAME:d angers,développement d'une application web de gestion et accompagnement au déploiement,48820000,Cloud & Infrastructure,développement application web,2019-05-02,,1,,0,SYN_EASY_SRC_00762,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,True
SYN_EASY_SRC_00763,easy,source,B0082,Syndicat mixte numérique 082,NAME:syndicat mixte numerique 082,hébergement cloud et infogérance de plateformes numériques et accompagnement au déploiement,72317000,Cloud & Infrastructure,hébergement cloud,2015-12-25,6.0,0,2016-06-24,0,SYN_EASY_SRC_00763,source,none,False
SYN_EASY_SRC_00764,easy,source,B0096,CHU de Nantes 096,NAME:nantes 096,services de télécommunications fixes et mobiles,64200000,Telecom & Networks,télécommunications,2018-12-25,48.0,0,2022-12-25,0,SYN_EASY_SRC_00764,source,none,False
SYN_EASY_SRC_00765,easy,source,B0325,Département de Loire-Atlantique 325,NAME:loire atlantique 325,développement d'une application web collaborative,72000000,IT Services & Consulting,développement application web,2016-08-29,,1,2020-08-29,0,SYN_EASY_SRC_00765,source,missing_duration,False
SYN_EASY_SRC_00766,easy,source,B0127,Communauté de communes du Pays d'Ancenis 127,NAME:communes pays d ancenis 127,maintenance du logiciel métier patrimoine avec prestations associées,48000000,Software & Applications,maintenance logiciel métier,2019-01-24,48.0,0,2023-01-24,0,SYN_EASY_SRC_00766,source,none,False
SYN_EASY_SRC_00767,easy,source,B0150,Communauté de communes du Pays d'Ancenis 150,NAME:communes pays d ancenis 150,infogérance de l'infrastructure informatique pour plusieurs sites,72514000,Cloud & Infrastructure,infogérance infrastructure,2021-12-07,36.0,0,2024-12-06,1,SYN_EASY_SRC_00767,source,none,False
SYN_EASY_TRUE_00767,easy,candidate,B0150,COMMUNAUTE DE COMMUNES DU PAYS D'ANCENIS 150 - Direction des systèmes d'information,NAME:communes pays d ancenis 150 d,infogérance de l'infrastructure informatique,72514000,Cloud & Infrastructure,infogérance infrastructure,2024-10-16,,1,,0,SYN_EASY_SRC_00767,true_recurrence,accent_removed|case_variation|legal_form_variation,False
SYN_EASY_SRC_00768,easy,source,B0001,Nantes Métropole,NAME:nantes,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72514000,Cloud & Infrastructure,hébergement cloud,2016-12-07,24.0,0,2018-12-07,1,SYN_EASY_SRC_00768,source,none,True
SYN_EASY_TRUE_00768,easy,candidate,B0001,Nantes Métropole,NAME:nantes,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",72514000,Cloud & Infrastructure,hébergement cloud,2018-11-29,,1,,0,SYN_EASY_SRC_00768,true_recurrence,none,True
SYN_EASY_FALSE_00768_00,easy,candidate,B0001,Nantes Métropole,NAME:nantes,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,72514000,Cloud & Infrastructure,infogérance infrastructure,2018-11-05,,1,,0,SYN_EASY_SRC_00768,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_00768_01,easy,candidate,B0001,NANTES METROPOLE,NAME:nantes,"prestations data, BI et cartographie décisionnelle pour les besoins des services",72700000,Cloud & Infrastructure,data BI cartographie,2019-10-07,,1,,0,SYN_EASY_SRC_00768,false_candidate_same_buyer,accent_removed|buyer_abbreviation|case_variation|false_candidate|same_broad_category_wrong_need,True
SYN_EASY_SRC_00769,easy,source,B0295,Conseil départemental de la Sarthe 295,NAME:departemental sarthe 295,"prestations data, BI et cartographie décisionnelle",38221000,Data / BI / Cartography,data BI cartographie,2015-02-24,24.0,0,2017-02-23,0,SYN_EASY_SRC_00769,source,none,False
SYN_EASY_FALSE_00769_00,easy,candidate,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72415000,Cloud & Infrastructure,hébergement cloud,2017-01-02,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_00770,easy,source,B0094,Conseil regional Pays de la Loire 094 Service informatique,NAME:pays loire 094,solution collaborative et environnement de travail numérique,,Digital Workplace & Collaboration,poste de travail,2020-09-21,12.0,0,2021-09-21,0,SYN_EASY_SRC_00770,source,accent_removed|buyer_abbreviation|legal_form_variation|missing_cpv,False
SYN_EASY_SRC_00771,easy,source,B0233,Département de Loire-Atlantique 233,NAME:loire atlantique 233,maintenance du logiciel métier gestion des usagers,48450000,Software & Applications,maintenance logiciel métier,2015-10-30,,1,2019-10-30,0,SYN_EASY_SRC_00771,source,missing_duration,False
SYN_EASY_SRC_00772,easy,source,B0047,Nantes Métropole 047,NAME:nantes 047,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72700000,Cloud & Infrastructure,hébergement cloud,2020-09-27,,1,2024-09-27,0,SYN_EASY_SRC_00772,source,missing_duration,False
SYN_EASY_FALSE_00772_00,easy,candidate,B0047,Nantes Métropole 047,NAME:nantes 047,fourniture d'équipements réseau et prestations associées,32500000,Telecom & Networks,équipements réseau,2025-06-05,,1,,0,SYN_EASY_SRC_00772,false_candidate_same_buyer,false_candidate,False
SYN_EASY_SRC_00773,easy,source,B0269,Commune de Cholet 269,NAME:cholet 269,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2017-11-05,,1,2021-11-05,1,SYN_EASY_SRC_00773,source,missing_duration,False
SYN_EASY_TRUE_00773,easy,candidate,B0269,Commune de Cholet 269,NAME:cholet 269,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,72224000,AMOA numérique,AMOA numérique,2021-01-12,,1,,0,SYN_EASY_SRC_00773,true_recurrence,timing_outlier,False
SYN_EASY_FALSE_00773_00,easy,candidate,B0141,Département de Loire-Atlantique 141,NAME:loire atlantique 141,infogérance de l'infrastructure informatique,72317000,Cloud & Infrastructure,infogérance infrastructure,2021-10-04,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,False
SYN_EASY_SRC_00774,easy,source,B0085,Commune de Cholet 085,NAME:cholet 085,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,71356300,AMOA numérique,AMOA numérique,2017-04-09,48.0,0,2021-04-09,0,SYN_EASY_SRC_00774,source,none,False
SYN_EASY_FALSE_00774_00,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,développement d'une application web documentaire avec prestations associées,71356300,IT Services & Consulting,développement application web,2019-08-12,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_00774_01,easy,candidate,B0001,Nantes Métropole,NAME:nantes,solution logicielle,71356300,Digital Workplace & Collaboration,poste de travail,2017-12-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00775,easy,source,B0212,Université d'Angers 212,NAME:d angers 212,services de télécommunications fixes et mobiles,,Telecom & Networks,télécommunications,2015-09-15,,1,2019-09-15,0,SYN_EASY_SRC_00775,source,missing_cpv|missing_duration,False
SYN_EASY_SRC_00776,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,72415000,Cloud & Infrastructure,infogérance infrastructure,2015-08-04,60.0,0,2020-08-03,1,SYN_EASY_SRC_00776,source,none,True
